Date,Open,High,Low,Close,Adj Close,Volume
2019-07-16,4037.500000,4062.500000,3987.500000,4037.500000,3210.955566,146626400
2019-07-17,4000.000000,4025.000000,3975.000000,3987.500000,3171.191162,128231000
2019-07-18,3950.000000,3975.000000,3912.500000,3925.000000,3121.485840,142262000
2019-07-19,3900.000000,3950.000000,3900.000000,3937.500000,3131.427246,104530000
2019-07-22,3900.000000,3912.500000,3875.000000,3887.500000,3091.662842,82851000
2019-07-23,3912.500000,3925.000000,3850.000000,3850.000000,3061.840088,74981800
2019-07-24,3850.000000,3912.500000,3850.000000,3850.000000,3061.840088,65565800
2019-07-25,3862.500000,3900.000000,3850.000000,3900.000000,3101.604004,77462000
2019-07-26,3825.000000,3887.500000,3812.500000,3875.000000,3081.722168,62727400
2019-07-29,3912.500000,3912.500000,3837.500000,3900.000000,3101.604004,55206400
2019-07-30,3900.000000,3987.500000,3862.500000,3975.000000,3161.250244,87075600
2019-07-31,3937.500000,3987.500000,3900.000000,3987.500000,3171.191162,59008800
2019-08-01,3937.500000,3950.000000,3862.500000,3887.500000,3091.662842,96731000
2019-08-02,3850.000000,3875.000000,3800.000000,3837.500000,3051.898926,103727000
2019-08-05,3800.000000,3825.000000,3662.500000,3712.500000,2952.488525,129862600
2019-08-06,3650.000000,3700.000000,3550.000000,3625.000000,2882.901123,157132400
2019-08-07,3637.500000,3700.000000,3637.500000,3675.000000,2922.665283,103932800
2019-08-08,3725.000000,3762.500000,3675.000000,3750.000000,2982.311523,85711800
2019-08-09,3750.000000,3775.000000,3725.000000,3725.000000,2962.429443,39017600
2019-08-12,3750.000000,3750.000000,3675.000000,3700.000000,2942.547363,69256600
2019-08-13,3775.000000,3775.000000,3650.000000,3675.000000,2922.665283,68067800
2019-08-14,3750.000000,3762.500000,3675.000000,3750.000000,2982.311523,107613000
2019-08-15,3675.000000,3700.000000,3650.000000,3700.000000,2942.547363,57456400
2019-08-16,3700.000000,3712.500000,3662.500000,3687.500000,2932.606201,47693000
2019-08-19,3725.000000,3725.000000,3662.500000,3675.000000,2922.665283,38551200
2019-08-20,3712.500000,3725.000000,3650.000000,3687.500000,2932.606201,75396200
2019-08-21,3662.500000,3675.000000,3612.500000,3612.500000,2872.959961,49841400
2019-08-22,3650.000000,3662.500000,3575.000000,3612.500000,2872.959961,77652800
2019-08-23,3625.000000,3625.000000,3575.000000,3587.500000,2853.078125,44535800
2019-08-26,3550.000000,3550.000000,3500.000000,3525.000000,2803.373047,78614600
2019-08-27,3525.000000,3562.500000,3512.500000,3512.500000,2793.431641,153201600
2019-08-28,3512.500000,3550.000000,3475.000000,3525.000000,2803.373047,96082400
2019-08-29,3525.000000,3550.000000,3512.500000,3537.500000,2813.313721,63748800
2019-08-30,3562.500000,3625.000000,3537.500000,3625.000000,2882.901123,106370600
2019-09-02,3612.500000,3612.500000,3562.500000,3587.500000,2853.078125,37622200
2019-09-03,3587.500000,3600.000000,3412.500000,3450.000000,2743.726563,96998200
2019-09-04,3487.500000,3487.500000,3425.000000,3462.500000,2753.667725,74434600
2019-09-05,3500.000000,3512.500000,3462.500000,3487.500000,2773.549805,78642800
2019-09-06,3512.500000,3575.000000,3487.500000,3525.000000,2803.373047,88646000
2019-09-09,3537.500000,3537.500000,3462.500000,3487.500000,2773.549805,55841400
2019-09-10,3450.000000,3525.000000,3450.000000,3525.000000,2803.373047,52070400
2019-09-11,3500.000000,3575.000000,3475.000000,3575.000000,2843.136719,80777800
2019-09-12,3625.000000,3662.500000,3550.000000,3575.000000,2843.136719,84564600
2019-09-13,3612.500000,3625.000000,3562.500000,3600.000000,2863.019043,28700200
2019-09-16,3525.000000,3550.000000,3462.500000,3500.000000,2783.490723,66615800
2019-09-17,3462.500000,3550.000000,3462.500000,3487.500000,2773.549805,70992200
2019-09-18,3537.500000,3600.000000,3525.000000,3600.000000,2863.019043,53708400
2019-09-19,3587.500000,3587.500000,3537.500000,3550.000000,2823.255127,35941600
2019-09-20,3550.000000,3575.000000,3487.500000,3537.500000,2813.313721,104743400
2019-09-23,3525.000000,3550.000000,3475.000000,3500.000000,2783.490723,49012600
2019-09-24,3462.500000,3487.500000,3425.000000,3475.000000,2763.608643,52110000
2019-09-25,3487.500000,3500.000000,3437.500000,3450.000000,2743.726563,37565400
2019-09-26,3500.000000,3550.000000,3475.000000,3550.000000,2823.255127,45471400
2019-09-27,3500.000000,3525.000000,3475.000000,3487.500000,2773.549805,44329400
2019-09-30,3450.000000,3487.500000,3450.000000,3487.500000,2773.549805,58294000
2019-10-01,3450.000000,3525.000000,3450.000000,3450.000000,2743.726563,31243400
2019-10-02,3437.500000,3475.000000,3250.000000,3262.500000,2594.611084,129586200
2019-10-03,3262.500000,3262.500000,3137.500000,3200.000000,2544.906006,146789000
2019-10-04,3225.000000,3262.500000,3162.500000,3200.000000,2544.906006,69121800
2019-10-07,3237.500000,3237.500000,3162.500000,3175.000000,2525.023682,36656400
2019-10-08,3175.000000,3250.000000,3175.000000,3250.000000,2584.669922,104992000
2019-10-09,3225.000000,3237.500000,3200.000000,3212.500000,2554.846924,55131400
2019-10-10,3212.500000,3300.000000,3212.500000,3262.500000,2594.611084,120255400
2019-10-11,3250.000000,3325.000000,3237.500000,3275.000000,2604.552246,96816400
2019-10-14,3312.500000,3337.500000,3250.000000,3300.000000,2624.434082,65272800
2019-10-15,3275.000000,3300.000000,3250.000000,3287.500000,2614.492920,94139600
2019-10-16,3300.000000,3325.000000,3275.000000,3312.500000,2634.375244,118973800
2019-10-17,3312.500000,3350.000000,3312.500000,3350.000000,2664.198242,150037800
2019-10-18,3337.500000,3437.500000,3325.000000,3387.500000,2694.021240,117544400
2019-10-21,3400.000000,3412.500000,3350.000000,3400.000000,2703.962646,83622800
2019-10-22,3425.000000,3425.000000,3375.000000,3412.500000,2713.903564,62050200
2019-10-23,3412.500000,3550.000000,3375.000000,3537.500000,2813.313721,98440400
2019-10-24,3562.500000,3625.000000,3537.500000,3612.500000,2872.959961,132797200
2019-10-25,3637.500000,3637.500000,3487.500000,3500.000000,2783.490723,105735200
2019-10-28,3500.000000,3537.500000,3462.500000,3500.000000,2783.490723,46389600
2019-10-29,3550.000000,3575.000000,3500.000000,3550.000000,2823.255127,91735400
2019-10-30,3537.500000,3537.500000,3487.500000,3512.500000,2793.431641,47667200
2019-10-31,3525.000000,3525.000000,3450.000000,3512.500000,2793.431641,78160000
2019-11-01,3512.500000,3512.500000,3462.500000,3487.500000,2773.549805,24366800
2019-11-04,3500.000000,3512.500000,3437.500000,3437.500000,2733.785645,56584800
2019-11-05,3475.000000,3600.000000,3462.500000,3600.000000,2863.019043,94253000
2019-11-06,3587.500000,3600.000000,3412.500000,3487.500000,2773.549805,113175200
2019-11-07,3512.500000,3512.500000,3387.500000,3500.000000,2783.490723,78753600
2019-11-08,3487.500000,3575.000000,3425.000000,3550.000000,2823.255127,76355000
2019-11-11,3537.500000,3550.000000,3487.500000,3525.000000,2803.373047,45212000
2019-11-12,3500.000000,3550.000000,3462.500000,3512.500000,2793.431641,52900800
2019-11-13,3500.000000,3500.000000,3387.500000,3437.500000,2733.785645,75148400
2019-11-14,3437.500000,3450.000000,3350.000000,3437.500000,2733.785645,66698600
2019-11-15,3462.500000,3512.500000,3462.500000,3475.000000,2763.608643,47017200
2019-11-18,3475.000000,3512.500000,3437.500000,3487.500000,2773.549805,61287000
2019-11-19,3512.500000,3575.000000,3475.000000,3575.000000,2843.136719,67006200
2019-11-20,3575.000000,3600.000000,3525.000000,3550.000000,2823.255127,46727600
2019-11-21,3500.000000,3600.000000,3475.000000,3587.500000,2853.078125,60944600
2019-11-22,3550.000000,3587.500000,3525.000000,3537.500000,2813.313721,40452800
2019-11-25,3500.000000,3525.000000,3462.500000,3487.500000,2773.549805,47676200
2019-11-26,3500.000000,3525.000000,3450.000000,3462.500000,2753.667725,173533200
2019-11-27,3412.500000,3487.500000,3400.000000,3450.000000,2743.726563,72928800
2019-11-28,3425.000000,3450.000000,3387.500000,3387.500000,2694.021240,56275200
2019-11-29,3387.500000,3500.000000,3387.500000,3487.500000,2773.549805,53250600
2019-12-02,3487.500000,3575.000000,3462.500000,3550.000000,2823.255127,74561000
2019-12-03,3525.000000,3587.500000,3512.500000,3587.500000,2853.078125,79039000
2019-12-04,3537.500000,3575.000000,3525.000000,3537.500000,2813.313721,65802200
2019-12-05,3550.000000,3600.000000,3537.500000,3587.500000,2853.078125,74217800
2019-12-06,3600.000000,3612.500000,3562.500000,3587.500000,2853.078125,53720600
2019-12-09,3600.000000,3650.000000,3600.000000,3625.000000,2882.901123,72098600
2019-12-10,3600.000000,3700.000000,3600.000000,3687.500000,2932.606201,132230000
2019-12-11,3675.000000,3700.000000,3662.500000,3675.000000,2922.665283,68454200
2019-12-12,3662.500000,3725.000000,3637.500000,3650.000000,2902.783447,79738600
2019-12-13,3700.000000,3725.000000,3675.000000,3687.500000,2932.606201,127472400
2019-12-16,3675.000000,3712.500000,3675.000000,3675.000000,2922.665283,96037400
2019-12-17,3675.000000,3700.000000,3662.500000,3675.000000,2922.665283,100790000
2019-12-18,3675.000000,3775.000000,3662.500000,3762.500000,2992.252441,123281600
2019-12-19,3762.500000,3800.000000,3737.500000,3800.000000,3022.075439,112903200
2019-12-20,3775.000000,3850.000000,3775.000000,3850.000000,3061.840088,150472200
2019-12-23,3900.000000,3900.000000,3837.500000,3862.500000,3071.780518,131246800
2019-12-26,3887.500000,3912.500000,3875.000000,3900.000000,3101.604004,140936400
2019-12-27,3912.500000,3912.500000,3862.500000,3875.000000,3081.722168,58182800
2019-12-30,3862.500000,3900.000000,3825.000000,3837.500000,3051.898926,78005800
2020-01-02,3837.500000,3887.500000,3825.000000,3875.000000,3081.722168,37379800
2020-01-03,3875.000000,3912.500000,3812.500000,3862.500000,3071.780518,70294600
2020-01-06,3825.000000,3837.500000,3762.500000,3800.000000,3022.075439,61892000
2020-01-07,3862.500000,3862.500000,3787.500000,3800.000000,3022.075439,70895600
2020-01-08,3775.000000,3775.000000,3687.500000,3750.000000,2982.311523,105080600
2020-01-09,3775.000000,3862.500000,3762.500000,3850.000000,3061.840088,75587000
2020-01-10,3850.000000,3862.500000,3825.000000,3862.500000,3071.780518,64231800
2020-01-13,3862.500000,3875.000000,3825.000000,3862.500000,3071.780518,75399600
2020-01-14,3900.000000,3900.000000,3850.000000,3875.000000,3081.722168,104134400
2020-01-15,3875.000000,3900.000000,3800.000000,3825.000000,3041.957520,89795200
2020-01-16,3800.000000,3837.500000,3762.500000,3775.000000,3002.193848,145432200
2020-01-17,3787.500000,3875.000000,3762.500000,3862.500000,3071.780518,130500200
2020-01-20,3900.000000,3900.000000,3800.000000,3812.500000,3032.017090,24031800
2020-01-21,3875.000000,3875.000000,3812.500000,3850.000000,3061.840088,39166600
2020-01-22,3875.000000,3925.000000,3862.500000,3900.000000,3101.604004,122175200
2020-01-23,3900.000000,3912.500000,3850.000000,3887.500000,3091.662842,83127800
2020-01-24,3912.500000,4000.000000,3862.500000,3962.500000,3151.309326,154702000
2020-01-27,3975.000000,3987.500000,3850.000000,3862.500000,3071.780518,98280000
2020-01-28,3825.000000,3912.500000,3800.000000,3875.000000,3081.722168,69349600
2020-01-29,3912.500000,3962.500000,3887.500000,3900.000000,3101.604004,109661000
2020-01-30,3900.000000,3912.500000,3800.000000,3825.000000,3041.957520,85395600
2020-01-31,3837.500000,3850.000000,3725.000000,3775.000000,3002.193848,157661000
2020-02-03,3700.000000,3787.500000,3675.000000,3750.000000,2982.311523,87271800
2020-02-04,3800.000000,3837.500000,3750.000000,3762.500000,2992.252441,138857400
2020-02-05,3800.000000,3850.000000,3775.000000,3850.000000,3061.840088,130211200
2020-02-06,3900.000000,3925.000000,3837.500000,3850.000000,3061.840088,111029400
2020-02-07,3837.500000,3875.000000,3837.500000,3862.500000,3071.780518,86438600
2020-02-10,3850.000000,3875.000000,3800.000000,3862.500000,3071.780518,78553800
2020-02-11,3862.500000,3912.500000,3837.500000,3887.500000,3091.662842,98520200
2020-02-12,3912.500000,3950.000000,3887.500000,3900.000000,3101.604004,104678800
2020-02-13,3912.500000,3975.000000,3900.000000,3925.000000,3121.485840,87904000
2020-02-14,3875.000000,3925.000000,3875.000000,3912.500000,3111.545166,41345200
2020-02-17,3925.000000,3937.500000,3900.000000,3925.000000,3121.485840,29816600
2020-02-18,3900.000000,3925.000000,3900.000000,3912.500000,3111.545166,65442000
2020-02-19,3925.000000,3975.000000,3900.000000,3975.000000,3161.250244,121614200
2020-02-20,4012.500000,4025.000000,3962.500000,4000.000000,3181.132568,114537600
2020-02-21,3975.000000,4000.000000,3912.500000,3950.000000,3141.368164,91798000
2020-02-24,3900.000000,3912.500000,3825.000000,3887.500000,3091.662842,128768800
2020-02-25,3887.500000,3950.000000,3850.000000,3900.000000,3101.604004,105951800
2020-02-26,3875.000000,3875.000000,3825.000000,3825.000000,3041.957520,198171000
2020-02-27,3825.000000,3850.000000,3625.000000,3675.000000,2922.665283,223088600
2020-02-28,3375.000000,3637.500000,3275.000000,3637.500000,3038.935059,188868200
2020-03-02,3575.000000,3625.000000,3475.000000,3475.000000,2903.175049,101550200
2020-03-03,3550.000000,3675.000000,3512.500000,3600.000000,3007.605713,96445200
2020-03-04,3625.000000,3750.000000,3612.500000,3737.500000,3122.479492,92555400
2020-03-05,3775.000000,3825.000000,3750.000000,3800.000000,3174.694824,104748600
2020-03-06,3700.000000,3700.000000,3612.500000,3625.000000,3028.491943,72311200
2020-03-09,3500.000000,3500.000000,3287.500000,3287.500000,2746.528809,113132400
2020-03-10,3325.000000,3500.000000,3325.000000,3437.500000,2871.845947,114052000
2020-03-11,3462.500000,3525.000000,3312.500000,3412.500000,2850.959717,97168800
2020-03-12,3237.500000,3337.500000,3112.500000,3212.500000,2683.870605,91578200
2020-03-13,3100.000000,3237.500000,3000.000000,3175.000000,2652.541260,238623800
2020-03-16,3175.000000,3175.000000,3175.000000,3175.000000,2652.541260,0
2020-03-17,2962.500000,2962.500000,2762.500000,2762.500000,2307.919678,186380400
2020-03-18,2800.000000,2825.000000,2575.000000,2575.000000,2151.273682,215103400
2020-03-19,2500.000000,2500.000000,2395.000000,2395.000000,2000.893188,167876200
2020-03-20,2370.000000,2370.000000,2230.000000,2230.000000,1863.044922,478236600
2020-03-23,2175.000000,2175.000000,2075.000000,2075.000000,1733.550659,59985800
2020-03-24,2075.000000,2115.000000,1930.000000,1930.000000,1612.410889,237296200
2020-03-26,1900.000000,2290.000000,1890.000000,2235.000000,1867.222046,386557200
2020-03-27,2255.000000,2612.500000,2250.000000,2470.000000,2063.551758,396812000
2020-03-30,2420.000000,2420.000000,2300.000000,2300.000000,1921.525879,39766600
2020-03-31,2325.000000,2410.000000,2225.000000,2340.000000,1954.943848,208047600
2020-04-01,2325.000000,2440.000000,2220.000000,2305.000000,1925.703003,152367000
2020-04-02,2285.000000,2375.000000,2180.000000,2375.000000,1984.184570,132225200
2020-04-03,2400.000000,2512.500000,2400.000000,2512.500000,2099.058105,105225600
2020-04-06,2512.500000,2612.500000,2450.000000,2600.000000,2172.159668,113980400
2020-04-07,2700.000000,2800.000000,2485.000000,2562.500000,2140.830566,191464600
2020-04-08,2587.500000,2587.500000,2385.000000,2385.000000,1992.538818,155834800
2020-04-09,2400.000000,2450.000000,2305.000000,2335.000000,1950.766602,163570800
2020-04-13,2340.000000,2340.000000,2235.000000,2235.000000,1867.222046,115331000
2020-04-14,2240.000000,2320.000000,2200.000000,2285.000000,1908.994263,132848000
2020-04-15,2320.000000,2345.000000,2200.000000,2200.000000,1837.981445,124661000
2020-04-16,2200.000000,2200.000000,2075.000000,2105.000000,1758.614014,215224000
2020-04-17,2110.000000,2210.000000,2110.000000,2190.000000,1829.626831,163407600
2020-04-20,2225.000000,2265.000000,2135.000000,2185.000000,1825.449707,120672000
2020-04-21,2185.000000,2205.000000,2125.000000,2175.000000,1817.095215,92203200
2020-04-22,2165.000000,2250.000000,2125.000000,2245.000000,1875.576294,126786800
2020-04-23,2245.000000,2285.000000,2240.000000,2250.000000,1879.753662,115336400
2020-04-24,2250.000000,2250.000000,2140.000000,2140.000000,1787.854614,131631400
2020-04-27,2155.000000,2175.000000,2045.000000,2075.000000,1733.550659,205382600
2020-04-28,2095.000000,2120.000000,2035.000000,2075.000000,1733.550659,157370600
2020-04-29,2100.000000,2110.000000,2000.000000,2000.000000,1670.892212,192650200
2020-04-30,2035.000000,2240.000000,2030.000000,2230.000000,1863.044922,229509600
2020-05-04,2230.000000,2230.000000,2120.000000,2145.000000,1792.031860,80572600
2020-05-05,2150.000000,2200.000000,2080.000000,2110.000000,1762.791138,185282400
2020-05-06,2125.000000,2130.000000,2080.000000,2080.000000,1737.727783,138733000
2020-05-08,2100.000000,2155.000000,2090.000000,2100.000000,1754.436768,127482200
2020-05-11,2140.000000,2140.000000,2095.000000,2115.000000,1766.968506,83552200
2020-05-12,2115.000000,2115.000000,2000.000000,2005.000000,1675.069458,188578000
2020-05-13,1995.000000,2025.000000,1950.000000,2005.000000,1675.069458,134821600
2020-05-14,1985.000000,2005.000000,1950.000000,1975.000000,1650.005981,141388800
2020-05-15,1975.000000,1995.000000,1840.000000,1880.000000,1570.638672,227234200
2020-05-18,1900.000000,1900.000000,1830.000000,1860.000000,1553.929565,158710600
2020-05-19,1880.000000,2000.000000,1880.000000,1930.000000,1612.410889,199655000
2020-05-20,1925.000000,2060.000000,1915.000000,2035.000000,1700.132690,237644400
2020-05-26,2065.000000,2080.000000,2030.000000,2050.000000,1712.664429,180545000
2020-05-27,2075.000000,2100.000000,2005.000000,2055.000000,1716.841797,124329600
2020-05-28,2075.000000,2170.000000,2075.000000,2145.000000,1792.031860,265460200
2020-05-29,2145.000000,2245.000000,2125.000000,2235.000000,1867.222046,350546800
2020-06-02,2275.000000,2495.000000,2265.000000,2310.000000,1929.880371,207635400
2020-06-03,2335.000000,2475.000000,2295.000000,2430.000000,2030.133911,296607800
2020-06-04,2450.000000,2500.000000,2360.000000,2365.000000,1975.829834,169836200
2020-06-05,2365.000000,2435.000000,2300.000000,2425.000000,2025.956665,185391000
